date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2015-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,non-food,Fuel (diesel),284,L,actual,Retail,SOS,18000,27.27
2015-08-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,15600,23.64
2015-08-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,cereals and tubers,Sorghum (white),135,KG,actual,Retail,SOS,20300,30.76
2015-08-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,cereals and tubers,Wheat flour,58,KG,actual,Retail,SOS,15000,22.73
2015-08-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,non-food,Fuel (diesel),284,L,actual,Retail,SOS,25000,37.88
2015-08-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLS,6000,
2015-08-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SLS,4500,
2015-08-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,cereals and tubers,Wheat flour,58,KG,actual,Retail,SLS,5500,
2015-08-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,non-food,Exchange rate,305,USD/LCU,actual,Retail,SOS,7700,11.67
2015-08-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,non-food,Fuel (diesel),284,L,actual,Retail,SLS,7300,
2015-08-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),4631,1.71,44.76,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,14000,21.21
2015-08-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),4631,1.71,44.76,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,8000,12.12
2015-08-15,Shabelle Hoose,Qoryooley,Qorioley,2597,1.78,44.53,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,4875,7.39
2015-08-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,14000,21.21
2015-08-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,cereals and tubers,Sorghum (white),135,KG,actual,Retail,SOS,22000,33.33
2015-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLS,6000,
2015-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SLS,5000,
2015-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Sorghum (white),135,KG,actual,Retail,SLS,5000,
2015-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Wheat flour,58,KG,actual,Retail,SLS,5000,
2015-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,non-food,Fuel (diesel),284,L,actual,Retail,SLS,7400,
2015-08-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLS,5500,
2015-08-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,cereals and tubers,Sorghum (white),135,KG,actual,Retail,SLS,5000,
2015-08-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,SLS,5000,
2015-08-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,non-food,Exchange rate,305,USD/LCU,actual,Retail,SOS,7600,11.52
2015-08-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,non-food,Fuel (diesel),284,L,actual,Retail,SLS,7500,
2015-08-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,oil and fats,"Oil (vegetable, imported)",101,L,actual,Retail,SLS,12000,
2015-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,4000,6.06
2015-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SLS,3500,
2015-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (white),135,KG,actual,Retail,SLS,4000,
2015-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Wheat flour,58,KG,actual,Retail,SLS,4000,
2015-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,non-food,Exchange rate,305,USD/LCU,actual,Retail,SOS,7600,11.52
2015-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,non-food,Fuel (diesel),284,L,actual,Retail,SLS,7500,
2015-09-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4500,6.96
2015-09-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2500,3.86
2015-09-15,Awdal,Borama,Borama,1413,9.94,43.18,non-food,Exchange rate,305,USD/LCU,actual,Retail,SOS,7600,11.75
2015-09-15,Bakool,Xudur,Xudur,2103,4.12,43.89,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,9000,13.91
2015-09-15,Bakool,Xudur,Xudur,2103,4.12,43.89,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,17750,27.43
2015-09-15,Bakool,Xudur,Xudur,2103,4.12,43.89,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,8250,12.75
2015-09-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,6500,10.05
2015-09-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,12000,18.55
2015-09-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,6475,10.01
2015-09-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,milk and dairy,"Milk (cow, fresh)",439,L,actual,Retail,SOS,16625,25.7
2015-09-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,22000,34
2015-09-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,22000,34
2015-09-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,non-food,Fuel (diesel),284,L,actual,Retail,SOS,22000,34
2015-09-15,Bari,Qardho,Qardho,1420,9.5,49.09,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,22000,34
2015-09-15,Bari,Qardho,Qardho,1420,9.5,49.09,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,22000,34
2015-09-15,Bari,Qardho,Qardho,1420,9.5,49.09,cereals and tubers,Sorghum (white),135,KG,actual,Retail,SOS,30800,47.6
2015-09-15,Bari,Qardho,Qardho,1420,9.5,49.09,cereals and tubers,Wheat flour,58,KG,actual,Retail,SOS,17600,27.2
2015-09-15,Bari,Qardho,Qardho,1420,9.5,49.09,non-food,Exchange rate,305,USD/LCU,actual,Retail,SOS,22000,34
2015-09-15,Bari,Qardho,Qardho,1420,9.5,49.09,non-food,Fuel (diesel),284,L,actual,Retail,SOS,22000,34
2015-09-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,5125,7.92
2015-09-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,14000,21.64
2015-09-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,15000,23.18
2015-09-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,11000,17
2015-09-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Sorghum (white),135,KG,actual,Retail,SOS,11750,18.16
2015-09-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,non-food,Fuel (diesel),284,L,actual,Retail,SOS,16000,24.73
2015-09-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,oil and fats,"Oil (vegetable, imported)",101,L,actual,Retail,SOS,28000,43.28
2015-09-15,Juba Dhexe,Bu'aale,Buale,2570,1.08,42.58,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,14500,22.41
2015-09-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,14000,21.64
2015-09-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,13500,20.87
2015-09-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,16000,24.73
2015-09-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Meat (camel),344,Unit,actual,Retail,SOS,14500000,22411.13
2015-09-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,milk and dairy,Milk (camel),342,L,actual,Retail,SOS,31500,48.69
2015-09-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,13000,20.09
2015-09-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,cereals and tubers,Sorghum (white),135,KG,actual,Retail,SOS,16000,24.73
2015-09-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,cereals and tubers,Wheat flour,58,KG,actual,Retail,SOS,15350,23.72
2015-09-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,non-food,Fuel (diesel),284,L,actual,Retail,SOS,20350,31.45
2015-09-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,non-food,Exchange rate,305,USD/LCU,actual,Retail,SOS,7700,11.9
2015-09-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),4631,1.71,44.76,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,6000,9.27
2015-09-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),4631,1.71,44.76,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,14000,21.64
2015-09-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,14000,21.64
2015-09-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,cereals and tubers,Sorghum (white),135,KG,actual,Retail,SOS,22000,34
2015-09-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Sorghum (white),135,KG,actual,Retail,SLS,5000,
2015-09-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Wheat flour,58,KG,actual,Retail,SLS,5520,
2015-09-15,Togdheer,Burco,Burco,1415,9.53,45.54,non-food,Exchange rate,305,USD/LCU,actual,Retail,SOS,7800,12.06
2015-09-15,Togdheer,Burco,Burco,1415,9.53,45.54,non-food,Fuel (diesel),284,L,actual,Retail,SLS,5400,
2015-09-15,Togdheer,Burco,Burco,1415,9.53,45.54,oil and fats,"Oil (vegetable, imported)",101,L,actual,Retail,SLS,16000,
2015-09-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLS,6500,
2015-09-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,cereals and tubers,Sorghum (white),135,KG,actual,Retail,SLS,5300,
2015-09-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,SLS,4700,
2015-09-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,non-food,Exchange rate,305,USD/LCU,actual,Retail,SOS,7600,11.75
2015-09-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,non-food,Fuel (diesel),284,L,actual,Retail,SLS,7000,
2015-09-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLS,5620,
2015-09-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,3000,4.64
2015-09-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (white),135,KG,actual,Retail,SLS,3435,
2015-09-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Wheat flour,58,KG,actual,Retail,SLS,4635,
2015-09-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,non-food,Fuel (diesel),284,L,actual,Retail,SLS,7000,
2015-09-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,oil and fats,"Oil (vegetable, imported)",101,L,actual,Retail,SLS,8285,
2015-10-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,4000,6.28
2015-10-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4500,7.06
2015-10-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2500,3.92
2015-10-15,Awdal,Borama,Borama,1413,9.94,43.18,non-food,Exchange rate,305,USD/LCU,actual,Retail,SOS,7700,12.09
2015-10-15,Bakool,Xudur,Xudur,2103,4.12,43.89,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,19000,29.83
2015-10-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,12000,18.84
2015-10-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,6000,9.42
2015-10-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,milk and dairy,"Milk (cow, fresh)",439,L,actual,Retail,SOS,16500,25.9
2015-10-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,20700,32.5
2015-10-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Sorghum (white),135,KG,actual,Retail,SOS,23000,36.11
2015-10-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Wheat flour,58,KG,actual,Retail,SOS,13800,21.66
2015-10-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,non-food,Fuel (diesel),284,L,actual,Retail,SOS,18400,28.89
2015-10-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,oil and fats,"Oil (vegetable, imported)",101,L,actual,Retail,SOS,46000,72.21
2015-10-15,Bari,Qardho,Qardho,1420,9.5,49.09,non-food,Exchange rate,305,USD/LCU,actual,Retail,SOS,23000,36.11
2015-10-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,14000,21.98
2015-10-15,Bay,Diinsoor,Dinsoor,2575,2.41,42.98,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,5050,7.93
2015-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,9000,14.13
2015-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,15000,23.55
2015-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,12000,18.84
2015-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Sorghum (white),135,KG,actual,Retail,SOS,12500,19.62
2015-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,non-food,Fuel (diesel),284,L,actual,Retail,SOS,17000,26.69
2015-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,oil and fats,"Oil (vegetable, imported)",101,L,actual,Retail,SOS,28000,43.96
2015-10-15,Juba Dhexe,Bu'aale,Buale,2570,1.08,42.58,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,6600,10.36
2015-10-15,Juba Dhexe,Bu'aale,Buale,2570,1.08,42.58,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,16250,25.51
2015-10-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,14000,21.98
2015-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,14000,21.98
2015-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,15000,23.55
2015-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Sorghum (white),135,KG,actual,Retail,SOS,16000,25.12
2015-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Wheat flour,58,KG,actual,Retail,SOS,20000,31.4
2015-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Livestock (Goat),383,Unit,actual,Retail,SOS,1250000,1962.32
2015-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Meat (camel),344,Unit,actual,Retail,SOS,15000000,23547.88
2015-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,milk and dairy,Milk (camel),342,L,actual,Retail,SOS,30000,47.1
2015-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,non-food,Fuel (diesel),284,L,actual,Retail,SOS,18000,28.26
2015-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,oil and fats,"Oil (vegetable, imported)",101,L,actual,Retail,SOS,22000,34.54
2015-10-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,12350,19.39
2015-10-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,cereals and tubers,Sorghum (white),135,KG,actual,Retail,SOS,15850,24.88
2015-10-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,cereals and tubers,Wheat flour,58,KG,actual,Retail,SOS,15330,24.07
2015-10-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,non-food,Fuel (diesel),284,L,actual,Retail,SOS,20330,31.92
2015-10-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,non-food,Exchange rate,305,USD/LCU,actual,Retail,SOS,7500,11.77
2015-10-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),4631,1.71,44.76,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,5650,8.87
2015-10-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),4631,1.71,44.76,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,14000,21.98
2015-10-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),4631,1.71,44.76,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,8000,12.56
2015-10-15,Shabelle Hoose,Qoryooley,Qorioley,2597,1.78,44.53,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,4125,6.48
2015-10-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,cereals and tubers,Sorghum (white),135,KG,actual,Retail,SOS,20500,32.18
2015-10-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLS,5633,
2015-10-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,cereals and tubers,Sorghum (white),135,KG,actual,Retail,SLS,5300,
2015-10-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,SLS,5000,
2015-10-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,non-food,Exchange rate,305,USD/LCU,actual,Retail,SOS,7550,11.85
2015-10-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,non-food,Fuel (diesel),284,L,actual,Retail,SLS,7250,
2015-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,4000,6.28
2015-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLS,5230,
2015-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (white),135,KG,actual,Retail,SLS,3865,
2015-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Wheat flour,58,KG,actual,Retail,SLS,4630,
2015-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,non-food,Exchange rate,305,USD/LCU,actual,Retail,SOS,7500,11.77
2015-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,non-food,Fuel (diesel),284,L,actual,Retail,SLS,7000,
2015-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,oil and fats,"Oil (vegetable, imported)",101,L,actual,Retail,SLS,6600,
2015-11-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,4000,6.33
2015-11-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4500,7.12
2015-11-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2500,3.96
2015-11-15,Awdal,Borama,Borama,1413,9.94,43.18,non-food,Exchange rate,305,USD/LCU,actual,Retail,SOS,7700,12.18
2015-11-15,Bakool,Xudur,Xudur,2103,4.12,43.89,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,19500,30.85
2015-11-15,Bakool,Xudur,Xudur,2103,4.12,43.89,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,9500,15.03
2015-11-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,7506,11.88
2015-11-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,13380,21.17
2015-11-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,6000,9.49
2015-11-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Wheat flour,58,KG,actual,Retail,SOS,10754,17.02
2015-11-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,milk and dairy,"Milk (cow, fresh)",439,L,actual,Retail,SOS,16500,26.11
2015-11-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,33000,52.22
2015-11-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Wheat flour,58,KG,actual,Retail,SOS,13800,21.84
2015-11-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,non-food,Exchange rate,305,USD/LCU,actual,Retail,SOS,22875,36.19
2015-11-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,oil and fats,"Oil (vegetable, imported)",101,L,actual,Retail,SOS,46000,72.78
2015-11-15,Bari,Qardho,Qardho,1420,9.5,49.09,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,33667,53.27
2015-11-15,Bari,Qardho,Qardho,1420,9.5,49.09,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,14667,23.21
2015-11-15,Bari,Qardho,Qardho,1420,9.5,49.09,cereals and tubers,Wheat flour,58,KG,actual,Retail,SOS,15000,23.73
2015-11-15,Bari,Qardho,Qardho,1420,9.5,49.09,oil and fats,"Oil (vegetable, imported)",101,L,actual,Retail,SOS,45667,72.26
2015-11-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,5900,9.34
2015-11-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,14000,22.15
2015-11-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,9000,14.24
2015-11-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,14000,22.15
2015-11-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,7000,11.08
2015-11-15,Juba Dhexe,Bu'aale,Buale,2570,1.08,42.58,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,7800,12.34
2015-11-15,Juba Dhexe,Bu'aale,Buale,2570,1.08,42.58,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,17000,26.9
2015-11-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,13500,21.36
2015-11-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,14000,22.15
2015-11-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,10000,15.82
2015-11-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Livestock (Goat),383,Unit,actual,Retail,SOS,1250000,1977.85
2015-11-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Meat (camel),344,Unit,actual,Retail,SOS,16000000,25316.46
2015-11-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,milk and dairy,Milk (camel),342,L,actual,Retail,SOS,30750,48.66
2015-11-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,non-food,Exchange rate,305,USD/LCU,actual,Retail,SOS,22500,35.6
2015-11-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,16000,25.32
2015-11-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,cereals and tubers,Wheat flour,58,KG,actual,Retail,SOS,15333,24.26
2015-11-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,non-food,Exchange rate,305,USD/LCU,actual,Retail,SOS,20275,32.08
2015-11-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,oil and fats,"Oil (vegetable, imported)",101,L,actual,Retail,SOS,39167,61.97
2015-11-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),4631,1.71,44.76,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,5900,9.34
2015-11-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),4631,1.71,44.76,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,14000,22.15
2015-11-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,14250,22.55
